ID_Destino,ID_Origen,Aereolinea,ID_Aereolinea
2564,2688,EQ,4863
3368,3930,CA,751
2948,1056,SU,130
346,2975,U6,5234
3373,3372,CZ,1767
6086,2918,DV,4840
3611,3858,DL,2009
1460,1486,A2,19804
193,3469,AC,330
469,465,U2,2297
3157,4131,DD,3674
146,3494,AC,330
3395,3369,3U,4608
3404,6429,G5,15837
1764,3448,B6,3029
344,737,4U,2548
3388,3369,CA,751
6366,3388,TV,5333
3370,3376,AF,137
3266,6215,MH,3378
3454,3678,FL,1316
3494,302,9W,3000
3382,2276,3U,4608
1435,1335,A5,1203
3885,3177,PG,1422
49,87,WS,5416
1472,1382,A3,96
3408,3298,FY,2353
1606,2948,KM,242
2082,1132,XY,3754
2072,3272,BI,4255
1801,1847,AM,321
3373,3205,3U,4608
3371,3157,E8,20160
3077,3304,AK,576
2276,3364,BR,2091
1197,11051,QR,4091
1871,1772,CM,1889
3682,1767,AF,137
5890,5891,VT,692
492,1737,W6,5461
1222,3998,FR,4296
302,2939,PS,5282
8414,699,FR,4296
2890,3645,DL,2009
3940,3157,FD,4947
3017,340,AI,218
1200,636,DY,3737
2709,7359,9R,4691
3196,3121,NX,316
2513,2443,AR,412
3682,3576,AA,24
1452,352,4U,2548
8414,548,FR,4296
1953,3645,DL,2009
1253,1638,S4,4304
1004,1001,UM,608
1852,178,AC,330
3333,3339,ZL,4178
5674,1074,AT,4248
517,1472,LS,3026
3752,3486,AA,24
5562,680,W6,5461
2897,1762,7I,18944
2965,4352,Y7,13088
7364,2528,AD,13983
3196,6194,VN,5309
2384,2312,NH,324
1555,193,AC,330
2072,502,XY,3754
1216,1386,IB,2822
4105,907,KQ,3126
498,340,AB,214
737,5595,2N,3652
4195,3941,A3,96
478,668,FR,4296
3877,4100,G4,35
2340,3930,KE,3163
1897,5811,N3,3783
1198,2960,U6,5234
4318,3830,UA,5209
636,643,WF,5439
2276,3379,B7,9082
2901,2902,BW,1663
3550,3748,UA,5209
6176,3076,4H,8463
3370,6357,CZ,1767
3144,2191,AI,218
2264,4149,GE,5038
253,210,AH,794
2072,2082,KE,3163
350,1739,4U,2548
3382,3375,3U,4608
535,503,BA,1355
680,345,4U,2548
1212,671,FR,4296
247,246,2J,470
507,2194,WY,3778
2206,2221,I6,10955
1657,1656,AZ,596
2251,2255,UA,5209
3372,4030,3U,4608
3793,3797,B6,3029
3930,2276,BR,2091
585,1490,W6,5461
3682,2688,DL,2009
737,1701,SK,4319
337,302,U2,2297
3550,3469,UA,5209
2972,4111,UR,15814
3388,3383,CA,751
3748,2279,NH,324
346,1715,DE,1868
2006,156,AC,330
3561,3714,UA,5209
7056,3729,G4,35
4034,3486,UA,5209
1701,2940,PS,5282
4198,1054,FR,4296
6347,3406,MU,1758
3393,3399,3U,4608
3953,1551,AZ,596
4029,6734,D2,20270
3941,2188,EK,2183
585,1525,FR,4296
3320,3328,JQ,3052
1563,503,AF,137
3382,9107,8L,2942
304,1505,FR,4296
4380,3384,CZ,1767
1852,3797,AA,24
1772,1767,AV,515
3296,3408,FY,2353
507,1587,AA,24
3364,2948,HU,2660
3486,3697,DL,2009
298,253,ET,2220
2188,1157,EK,2183
4029,1229,IB,2822
3930,3374,KE,3163
1055,1252,FR,4296
7372,2551,AD,13983
3494,3484,UA,5209
3717,3533,FL,1316
4166,1515,FR,4296
2057,2177,GF,2638
4029,2925,6R,1340
2789,2688,AV,515
2268,3383,B7,9082
1456,346,A3,96
3720,3876,AA,24
1423,345,4U,2548
2599,2545,AA,24
893,917,AF,137
3361,4062,QF,4089
1977,4075,VT,692
3577,3878,AA,24
3459,3520,DL,2009
1222,304,FR,4296
1588,548,FR,4296
1276,1229,IB,2822
1064,1353,FR,4296
2902,3494,UA,5209
4167,4083,G4,35
737,342,4U,2548
1051,1555,IG,3463
373,1517,FR,4296
11051,609,QR,4091
3876,2883,AA,24
4209,2578,AD,13983
2370,4189,OZ,28
2572,2537,AD,13983
1335,1399,A5,1203
1517,1529,AZ,596
3406,3930,CZ,1767
737,3830,SK,4319
6386,3386,CA,751
3406,2326,JL,2987
1953,3752,AA,24
3877,3797,AA,24
3670,1871,AA,24
3484,2985,DL,2009
3928,3940,GA,2520
6427,4120,GS,690
813,794,SA,4305
3748,3797,B6,3029
3368,3400,3U,4608
6825,3678,9K,1629
3670,3580,AA,24
346,1418,V7,20577
4252,635,WF,5439
2276,2188,EK,2183
1264,1665,F7,2420
2050,2188,4Q,10758
3018,5711,9W,3000
286,1382,BJ,3740
3366,6795,MR,13335
1335,535,U2,2297
3876,4011,AA,24
2902,2882,BW,1663
3714,580,DL,2009
1629,1638,S4,4304
668,490,FR,4296
4135,3885,PG,1422
1606,1273,AF,137
2179,3395,AZ,596
582,1626,FR,4296
5905,5912,NF,524
6378,3393,MU,1758
2985,2969,SU,130
1323,1277,LG,3329
3462,4063,AA,24
478,1209,FR,4296
1701,3410,MS,2143
502,178,TS,1317
2177,2985,ME,3490
3971,3973,A9,2538
351,585,HV,5039
3361,3326,VA,5360
355,601,FR,4296
1051,4198,FR,4296
3732,3682,AF,137
3566,3861,FL,1316
1590,492,LY,2150
3494,3454,UA,5209
6184,11257,Q2,13108
3395,3375,3U,4608
6378,3382,CZ,1767
1222,2944,WU,13757
1501,1524,U2,2297
340,1194,ET,2220
2897,2902,7I,18944
669,1678,K2,2245
3576,2745,AA,24
2072,2075,SV,4533
3370,3992,CZ,1767
287,4029,TU,4870
2194,1128,MS,2143
1926,3550,UA,5209
3953,3797,HY,5281
580,797,AZ,596
350,351,4U,2548
3670,3698,AA,24
1609,351,AB,214
1657,2188,FZ,14485
3404,7898,G5,15837
3645,3578,DL,2009
3973,4367,DV,4840
355,1209,FR,4296
3988,2599,G3,1790
2988,6103,M9,3547
16,502,FI,2835
3536,4021,DL,2009
1206,350,4U,2548
680,599,FR,4296
1489,1553,FR,4296
4097,3125,CA,751
1212,1678,AB,214
3731,3861,FL,1316
1324,629,LG,3329
345,1715,DE,1868
338,1423,U2,2297
1555,1335,A5,1203
534,490,U2,2297
2359,2322,JL,2987
1665,1509,LX,4559
2279,3714,NH,324
3495,3858,DL,2009
304,1741,FR,4296
146,580,DL,2009
3533,3849,FL,1316
3931,3885,AB,214
3975,2064,FO,476
3641,3849,FL,1316
2219,2207,PK,3871
3118,3885,QV,3233
4059,907,AF,137
2471,2476,AR,412
3919,3275,GA,2520
1760,3645,DL,2009
5741,3696,K5,10765
523,1405,FR,4296
3901,3940,GA,2520
3585,3520,AA,24
1754,1897,JY,14849
2381,3930,KE,3163
3876,3608,AA,24
4292,3858,DL,2009
2177,287,ME,3490
3374,3368,BK,4026
668,680,K2,2245
922,943,MD,1066
599,1289,FR,4296
1382,111,TS,1317
6345,3393,PN,12978
3752,3494,AA,24
3077,3370,CX,1680
5563,534,BE,2421
4190,3941,A3,96
3453,3495,WN,4547
657,1458,FR,4296
3515,3682,AF,137
502,2954,B2,1478
6296,3999,TL,338
1075,580,HV,5039
3941,1479,A3,96
2960,2948,SU,130
349,351,AB,214
3304,3069,OD,18732
1536,1555,AZ,596
3387,4302,CZ,1767
193,143,AC,330
3074,3076,4H,8463
580,1678,KL,3090
193,3626,AC,330
1222,353,FR,4296
2157,2176,EP,2923
5694,1144,5H,8576
1367,1222,FR,4296
3861,3731,WN,4547
2618,2555,G3,1790
1590,478,U2,2297
2322,2279,FW,2826
1550,1520,IG,3463
4331,2134,B9,543
3830,3849,AA,24
2713,1871,CM,1889
2370,2305,NH,324
1657,580,KL,3090
3972,2944,WU,13757
3386,4030,9C,15999
3381,7862,MU,1758
3408,3305,FY,2353
3386,6412,HU,2660
2034,2009,NZ,345
2581,2599,AD,13983
1354,1386,AF,137
3877,3598,G4,35
2564,3494,UA,5209
3972,3959,W6,5461
2162,2157,EP,2923
2264,3406,9C,15999
2738,2756,9R,4691
3222,3157,FD,4947
3820,3849,FL,1316
3682,3811,AF,137
2560,2559,G3,1790
1382,599,AF,137
2006,3341,JQ,3052
2948,2913,SU,130
535,1561,U2,2297
3458,3469,UA,5209
2993,2964,Y7,13088
3670,1780,AA,24
1613,1479,AB,214
3304,3034,AK,576
508,1230,U2,2297
1678,608,BA,1355
669,1553,FR,4296
2564,2179,EY,2222
3873,3876,AA,24
3876,4356,AA,24
3458,3536,DL,2009
1218,304,FR,4296
1512,344,4U,2548
2599,2560,G3,1790
3322,2006,NZ,345
1562,1555,AZ,596
2170,2939,RJ,4259
3712,3670,AA,24
469,1626,FR,4296
3589,3517,TJ,18529
3999,6316,QF,4089
2313,2334,JL,2987
1657,1354,RO,5179
338,345,4U,2548
1489,351,AB,214
4029,2960,6R,1340
3940,3930,GA,2520
2964,2188,FZ,14485
349,3998,AB,214
1273,1218,IB,2822
2879,6460,PV,3834
507,1208,AA,24
669,2985,SU,130
1194,373,W6,5461
2564,4305,JJ,4867
3393,4301,CA,751
6414,3364,CA,751
1743,502,YM,3539
1194,507,AA,24
1205,507,OU,1925
4029,6138,UN,5067
3576,3861,AA,24
492,1439,FR,4296
3390,2268,SC,4599
2985,1353,AF,137
1701,345,TK,4951
2279,3077,AA,24
1774,1772,CC,221
517,1200,LS,3026
1590,2962,R3,1287
2985,2960,SU,130
4108,3378,CA,751
345,1055,AB,214
3811,3830,UA,5209
3811,3520,AA,24
2578,2569,AD,13983
3386,3269,AK,576
3670,146,AA,24
3368,2370,BK,4026
3379,6353,JD,6557
3484,156,AA,24
2490,2442,AR,412
3389,3400,CZ,1767
2920,2910,DV,4840
1273,340,ET,2220
6505,4020,G4,35
3400,6394,CZ,1767
599,2188,EK,2183
3157,3275,QZ,2857
3494,1767,UA,5209
1222,582,FR,4296
1582,1382,QS,5097
1225,1676,SX,18543
1701,1678,LX,4559
1735,1553,W6,5461
1220,1638,TP,4869
3448,3494,B6,3029
1208,346,LH,3320
3797,4067,B6,3029
3784,3670,AA,24
3077,3272,BI,4255
7056,4028,G4,35
3611,3797,AA,24
6147,2972,SZ,10122
2188,2050,4Q,10758
3576,3626,AA,24
350,1212,AB,214
3878,2885,B6,3029
7117,7177,7H,16726
4120,3387,3U,4608
7201,6960,7H,16726
1054,537,FR,4296
1633,193,S4,4304
1250,1382,AF,137
7206,7093,4Y,1173
3404,6414,CZ,1767
4029,4057,UN,5067
669,599,FR,4296
1555,2560,AZ,596
248,2177,ME,3490
6270,3322,BF,1230
1107,979,ET,2220
1064,629,LG,3329
3566,4034,WN,4547
2985,1538,AZ,596
1609,1678,3L,2916
1636,951,DT,5133
3751,507,AA,24
609,619,6I,17095
2948,1590,LY,2150
3797,2560,AA,24
2370,3374,CZ,1767
1056,352,X3,2681
2958,2985,SU,130
3366,6342,GS,690
2709,1218,AV,515
3275,6223,GA,2520
1555,1613,AB,214
1382,2276,BR,2091
3536,3673,DL,2009
3998,348,AB,214
1509,478,TO,8745
535,488,AF,137
4034,3617,G4,35
3793,345,AA,24
3673,3797,AA,24
2191,2194,G9,329
599,3941,EI,837
1489,1587,OK,1946
499,580,SI,4438
6190,3205,VN,5309
3817,3456,AA,24
2968,2948,SU,130
1486,2985,SU,130
1801,3484,UA,5209
1206,609,DY,3737
3399,2979,7J,9531
1382,2072,AF,137
3364,6351,CA,751
4161,302,LH,3320
1136,1127,MS,2143
345,3797,AA,24
3322,6286,Q6,753
6006,3406,HO,3081
133,177,JV,1434
2564,2581,G3,1790
3494,4008,UA,5209
1628,1638,S4,4304
3374,6390,CA,751
2726,2729,9R,4691
3157,3180,DD,3674
3550,3855,UA,5209
1682,7453,TK,4951
3730,3876,AA,24
2290,2359,HD,2765
3576,1863,AA,24
1525,1474,FR,4296
2299,3942,NH,324
2850,2856,R7,622
3877,3582,B6,3029
3458,3520,AA,24
605,478,BE,2421
6392,3393,CA,751
3752,3626,AA,24
1587,3959,LT,19610
3885,1229,TG,4940
2560,3876,US,5265
679,1218,DY,3737
3885,3183,PG,1422
3392,3388,CA,751
3395,3370,3U,4608
2179,3153,9W,3000
663,5588,WF,5439
608,580,AZ,596
502,2874,BA,1355
1561,287,UG,5085
5457,6738,8P,3856
1804,3484,AA,24
1250,1056,IB,2822
3488,7056,G4,35
1840,178,AC,330
253,897,HF,2682
3797,1871,CM,1889
3337,3361,JQ,3052
346,1200,LH,3320
580,1824,KL,3090
4097,6402,TV,5333
3469,3734,UA,5209
302,1638,AY,2350
2560,3576,AA,24
3448,3712,B6,3029
3953,1613,BT,333
6394,3375,CZ,1767
1701,2279,NH,324
1804,1840,4O,17885
3751,4338,ZK,2607
4194,3941,A3,96
3390,3371,BK,4026
3382,3125,MU,1758
2496,2495,8R,5188
3942,4144,CZ,1767
3370,6944,CZ,1767
1230,1057,IB,2822
1701,1699,TK,4951
1074,5673,AT,4248
632,663,DY,3737
1701,287,TK,4951
1177,1005,MS,2143
898,897,QC,16415
2452,2461,LA,3200
2985,2968,SU,130
1452,337,DE,1868
4145,3370,HU,2660
2709,2733,AV,515
1218,507,AA,24
5874,1961,FJ,879
3992,3275,GA,2520
3406,3385,HO,3081
2005,2279,SB,139
73,3878,TS,1317
3930,2908,KC,1006
3817,4384,UA,5209
1354,1403,A5,1203
3320,3728,HA,2688
2647,579,LA,3200
1324,1435,V7,20577
671,1474,FR,4296
1512,502,AP,240
4105,248,SW,153
3536,3748,DL,2009
2179,3714,AA,24
2551,2531,G3,1790
3861,3697,9E,3976
3386,6399,MU,1758
2009,1960,FJ,879
1722,1706,PC,3926
3469,178,AC,330
3751,2279,NH,324
2359,3942,JL,2987
1953,3876,AA,24
2172,2170,RJ,4259
1509,1606,IG,3463
492,465,U2,2297
647,651,WF,5439
16,608,FI,2835
3370,6375,CZ,1767
146,1551,TS,1317
346,3876,LH,3320
3748,3456,AA,24
193,3670,AA,24
492,1701,KK,995
346,1353,LH,3320
345,3830,AA,24
3385,3394,CZ,1767
189,1441,PJ,477
3473,3570,DL,2009
3502,4019,WN,4547
4317,6105,PC,3926
1509,1512,HV,5039
291,290,UG,5085
1321,309,AF,137
3121,3157,FD,4947
2975,346,U6,5234
3903,3919,JT,3290
7617,4074,IE,4797
2344,2287,JL,2987
1520,1418,V7,20577
3576,3697,AA,24
1665,599,EI,837
144,113,PD,4021
1742,342,4U,2548
1186,4059,KQ,3126
652,5581,WF,5439
2771,2789,AM,321
1335,1274,A5,1203
6393,3391,MU,1758
3024,3275,MJ,3342
4128,3682,9E,3976
3930,3199,KE,3163
3144,3131,6E,2850
680,1230,FR,4296
3275,3898,GA,2520
1107,1114,ET,2220
2334,2310,FW,2826
1737,373,W6,5461
2170,1590,IZ,231
490,1227,U2,2297
1458,1423,X3,2681
352,1706,XQ,4573
1218,1223,IB,2822
2903,2899,LI,3251
3494,3861,AC,330
3919,3908,JT,3290
3998,1745,FR,4296
3093,3040,6E,2850
1354,1701,TK,4951
18,11,NY,896
3394,3373,CZ,1767
3533,3524,NK,4687
3877,166,WS,5416
3351,3347,NZ,345
1701,3406,CA,751
3817,3495,AS,439
1472,4196,A3,96
3494,3858,DL,2009
1055,353,ST,2547
5960,7142,K5,10765
2121,7546,EP,2923
1545,304,FR,4296
3381,4054,8L,2942
4113,3682,AF,137
11051,2219,PK,3871
1206,1202,OU,1925
1218,1701,TK,4951
3494,2896,UA,5209
663,641,WF,5439
1399,1070,TO,8745
4206,5,PX,328
1075,644,DY,3737
1218,609,DY,3737
1212,600,FR,4296
3830,4047,UA,5209
2404,2397,2P,897
3520,3550,UA,5209
2279,2384,BC,4740
3467,3858,DL,2009
599,8414,FR,4296
552,1606,KM,242
3383,3382,3U,4608
1826,3462,AA,24
340,1190,JP,83
3379,4380,MU,1758
6390,3992,NH,324
3319,3361,AA,24
3820,3645,DL,2009
344,1676,SX,18543
3867,3469,UA,5209
5810,3797,B6,3029
3830,3454,AA,24
7184,7190,7H,16726
3751,6133,UA,5209
3877,3849,FL,1316
1198,492,TO,8745
2667,2658,LA,3200
2370,3077,CX,1680
2180,2188,RG,5368
3486,3820,UA,5209
2715,2716,AV,515
458,548,FR,4296
3469,1815,AM,321
3942,2313,NH,324
2179,340,AB,214
3819,3751,UA,5209
6958,3714,UA,5209
3942,2290,NH,324
2443,2513,AR,412
3375,2264,BR,2091
1706,353,XQ,4573
3858,49,DL,2009
5918,1997,NF,524
9025,6341,KN,10741
2264,3385,B7,9082
3536,3645,DL,2009
210,1386,AH,794
2305,2347,BC,4740
478,1613,LS,3026
1197,6105,PS,5282
1044,210,AH,794
8082,3370,HU,2660
3550,3493,UA,5209
1553,1663,W6,5461
813,843,SA,4305
3876,3578,AA,24
9888,3250,JT,3290
3858,3484,AF,137
2191,3143,IX,569
1737,355,W6,5461
634,665,WF,5439
3410,1154,LN,3258
4291,4320,ZL,4178
1435,293,TU,4870
4331,2166,EP,2923
3298,3269,AK,576
2430,2276,PR,3952
2015,2028,NZ,345
345,3989,ST,2547
591,1230,HV,5039
1869,5840,7P,1500
3697,3878,B6,3029
797,979,SA,4305
4315,1701,8Q,3788
1562,1075,FR,4296
6360,3406,HO,3081
1253,302,SN,1531
155,196,5T,1623
3570,1852,F9,2468
1382,3550,AF,137
8414,1474,FR,4296
1953,3533,B6,3029
340,1472,DE,1868
344,1688,4U,2548
2176,2179,9W,3000
3406,3400,9C,15999
3456,3751,UA,5209
1561,1528,V7,20577
2874,193,AC,330
3928,3272,BI,4255
503,1408,AF,137
2082,3077,CX,1680
1701,421,SK,4319
3375,3121,CA,751
3406,3394,CA,751
970,897,QC,16415
2191,3964,G9,329
1456,502,U2,2297
3494,3685,UA,5209
2968,4078,2B,410
1638,2537,TP,4869
3469,609,SK,4319
2313,3942,NH,324
1165,302,AC,330
1807,1824,4O,17885
3646,3473,FL,1316
671,1553,W6,5461
3830,1852,AA,24
3240,3254,JT,3290
2429,4090,5J,1683
2537,2572,AD,13983
3782,3670,AA,24
3304,3308,AA,24
4368,2988,4G,2524
1638,478,FR,4296
1553,4198,FR,4296
2334,2332,NH,324
3564,3566,WN,4547
1739,609,JU,19582
3458,3453,WN,4547
3613,3797,B6,3029
7503,6392,GS,690
1246,302,FR,4296
1194,1218,FB,1548
156,193,AC,330
3751,3454,F9,2468
245,280,ET,2220
1839,1830,AM,321
1636,1555,AZ,596
3858,5720,DL,2009
3930,193,KE,3163
5810,2890,JY,14849
3222,3885,EY,2222
3714,2564,UA,5209
3797,2188,B6,3029
916,915,SE,5479
1264,1551,V7,20577
2057,2997,9W,3000
11051,4330,QR,4091
3043,3076,4H,8463
502,1638,S4,4304
174,178,WS,5416
1054,1253,FR,4296
3682,1762,DL,2009
2254,2246,UA,5209
3199,3121,NX,316
3646,3877,FL,1316
6341,3383,KN,10741
1688,534,TCX,4897
1128,1074,AT,4248
3858,4039,DL,2009
3989,3973,UY,1611
3520,2890,B6,3029
1270,1354,T7,4965
4345,5586,WF,5439
552,499,BE,2421
1613,1741,OS,491
4330,1682,IR,2922
340,2851,LH,3320
2476,2443,AR,412
3712,3697,DL,2009
1423,1218,LX,4559
2908,3364,HU,2660
3878,2895,FL,1316
2006,1963,NZ,345
3376,6356,MU,1758
951,953,DT,5133
3670,4018,AA,24
1613,1190,OS,491
1382,1501,U2,2297
2962,8076,U6,5234
3862,3494,UA,5209
1081,1084,DN,17094
3271,3269,AK,576
6248,3324,Q6,753
3351,11051,QR,4091
478,1590,U2,2297
3636,3469,UA,5209
2288,2359,HD,2765
5890,4075,VT,692
4074,7618,IE,4797
11051,4029,QR,4091
3382,3121,MU,1758
3370,3156,CZ,1767
6289,3320,EK,2183
3473,3876,AA,24
1892,1824,AM,321
3379,3376,CZ,1767
6383,3395,EU,2193
355,1243,FR,4296
465,521,U2,2297
478,352,BE,2421
3374,3379,CA,751
2014,2009,NZ,345
580,146,DL,2009
4075,1986,VT,692
1852,193,AC,330
2131,2097,B9,543
1230,1246,IB,2822
1657,1587,OK,1946
351,1706,XQ,4573
1555,3448,AZ,596
548,726,FR,4296
3404,6944,G5,15837
2442,2467,AR,412
6008,3364,CA,751
1665,1606,KM,242
3379,6393,MU,1758
1997,5908,NF,524
3728,3751,UA,5209
3469,3536,DL,2009
580,1177,AF,137
3992,3304,D7,2417
478,2188,EK,2183
55,5509,7F,2354
1382,535,AF,137
3533,3589,B6,3029
3406,3469,CA,751
1055,1218,FR,4296
2983,2975,HY,5281
7490,2191,G9,329
1613,1679,PE,106
1715,469,TCX,4897
2454,2512,AR,412
1991,1992,VT,692
2709,6054,9R,4691
5793,1628,SP,4429
3406,3269,9C,15999
7490,1701,TK,4951
502,193,TS,1317
1352,585,FR,4296
3885,3272,BI,4255
6173,3131,6E,2850
3361,2006,AA,24
3577,3797,AA,24
1626,344,4U,2548
1538,1386,IB,2822
6460,2899,PV,3834
3007,3093,6E,2850
9848,3404,MU,1758
2157,2110,IR,2922
156,346,AC,330
7179,7181,7H,16726
502,1273,U2,2297
1229,1909,CU,1936
1154,1128,8U,32
350,1321,4U,2548
3364,4189,CA,751
1353,1509,FR,4296
3379,6367,MU,1758
3179,3393,3U,4608
2991,6147,R2,3805
4325,646,WF,5439
1218,1054,FR,4296
1953,3520,AA,24
8979,3400,BK,4026
4374,2981,U6,5234
3878,3462,AA,24
3392,3391,CA,751
1561,1701,TK,4951
1080,1074,AT,4248
3098,2191,G9,329
2042,2025,NZ,345
1852,3626,AM,321
3867,1804,4O,17885
2948,2954,B2,1478
342,636,4U,2548
1555,3953,AZ,596
3125,3077,RA,3637
3861,3536,AS,439
3316,3266,AK,576
3454,3645,DL,2009
1460,492,U2,2297
478,1738,ZB,220
2131,2121,EP,2923
1418,1561,V7,20577
3717,3469,FL,1316
3797,3862,B6,3029
2913,2968,QH,882
2304,2313,NH,324
1636,373,FR,4296
3941,502,U2,2297
3393,6391,CA,751
1715,350,DE,1868
1128,1154,8U,32
1852,1229,AM,321
3720,3646,FL,1316
3265,6769,MH,3378
373,1739,W6,5461
1960,3320,FJ,879
1246,548,FR,4296
2877,2883,YI,16475
2564,2554,G3,1790
1590,1386,TO,8745
3576,2891,AA,24
1555,1157,8U,32
1953,3682,AF,137
469,351,4U,2548
8,5440,GL,921
3364,3156,HU,2660
4029,2930,UN,5067
1054,5672,NT,1539
351,2170,AB,214
6386,3376,3U,4608
1587,302,OK,1946
3830,4020,UA,5209
1130,1423,4T,1401
2537,2545,AD,13983
2789,2762,AM,321
585,1253,FR,4296
2895,3533,NK,4687
6343,3376,MU,1758
534,5577,BE,2421
3797,1759,B6,3029
657,1360,FR,4296
3797,2899,AA,24
537,680,FR,4296
340,2890,DE,1868
1762,3797,B6,3029
2246,2327,NH,324
1897,1386,TX,567
1213,599,FR,4296
202,106,Q9,11838
4101,3484,AA,24
1567,1519,FR,4296
2602,6477,NHG,3574
3462,193,AC,330
1055,352,DE,1868
2923,6092,6R,1340
1367,657,FR,4296
345,481,4U,2548
4140,11051,QR,4091
8239,2584,S5,4822
5895,5893,NF,524
2001,5919,TY,2825
1525,1230,FR,4296
3404,2370,CZ,1767
552,1212,BE,2421
3373,3374,BK,4026
1953,5857,PL,179
2894,2874,VS,5347
1354,687,DY,3737
3375,6359,CZ,1767
337,636,DY,3737
492,16,U2,2297
4111,6138,UR,15814
492,1197,ZB,220
644,1324,DY,3737
5889,1986,VT,692
5730,4284,UA,5209
339,502,ST,2547
951,5633,DT,5133
3093,3063,6E,2850
6765,3854,GV,386
1194,3998,FB,1548
6456,3448,9K,1629
918,937,MD,1066
340,1633,S4,4304
3316,3093,9W,3000
1885,1887,5C,1581
2599,2564,AD,13983
4167,6739,G4,35
340,1128,LH,3320
1715,517,LS,3026
2997,3023,9W,3000
1587,1489,OK,1946
2397,3999,PR,3952
1638,2531,TP,4869
337,535,U2,2297
2916,4367,DV,4840
970,1020,ET,2220
346,2960,U6,5234
1382,3964,AF,137
1056,537,FR,4296
3393,6427,G5,15837
1474,548,FR,4296
3515,3524,NK,4687
3322,3319,QF,4089
3393,3931,SC,4599
1638,2597,TP,4869
2816,2699,5Q,18232
3267,3303,AK,576
7453,1682,TK,4951
3469,3878,UA,5209
699,1489,W6,5461
2279,1701,NH,324
2633,2578,AD,13983
2082,4317,XY,3754
2900,2874,LI,3251
1476,580,HV,5039
3400,6345,HU,2660
2,3,CG,1308
3849,3576,AA,24
302,1225,HQ,2684
3670,1754,AA,24
3391,3373,9C,15999
3469,2359,AA,24
644,649,DY,3737
657,675,FR,4296
3115,3120,LF,2419
813,1004,BA,1355
3406,2179,EY,2222
3863,3714,UA,5209
1606,1539,FR,4296
3375,6386,PN,12978
1082,1081,DN,17094
665,1688,DY,3737
260,6730,W3,20976
351,1231,AB,214
2709,3494,AV,515
2279,3199,AA,24
1539,1501,FR,4296
2985,337,SU,130
3670,4113,AA,24
3682,3462,AA,24
3458,193,AC,330
287,1739,TU,4870
3576,1780,AA,24
342,1626,4U,2548
4108,3364,CA,751
304,1353,FR,4296
1636,1376,FR,4296
6094,2923,PI,3969
2072,3304,D7,2417
2264,3374,CI,1756
2177,337,ST,2547
302,421,AY,2350
1613,347,AB,214
1534,1657,W6,5461
2835,2851,V0,1886
495,580,BE,2421
3386,6386,CA,751
4167,3729,G4,35
4356,3876,AA,24
6140,8428,UR,15814
644,351,AB,214
1486,2948,A3,96
193,3793,AC,330
90,156,AC,330
507,1636,BA,1355
1538,2985,AZ,596
1590,507,BA,1355
3797,1590,DL,2009
1020,5652,BU,16508
1553,1486,FR,4296
2613,2633,2Z,1729
6400,3394,GS,690
3144,2082,SV,4533
653,663,WF,5439
1555,1128,AZ,596
3930,3404,CA,751
3830,4039,AA,24
2179,4059,AZ,596
3469,3488,DL,2009
1590,1613,HG,3661
3322,6309,Q6,753
8076,2082,FZ,14485
3339,4319,QF,4089
5534,50,5T,1623
3330,3361,JQ,3052
3682,4019,AF,137
302,1739,JU,19582
3494,1636,TP,4869
3876,3494,AA,24
4029,4030,UN,5067
3878,3458,DL,2009
4033,2276,AE,3392
2188,580,AZ,596
9844,3364,CZ,1767
949,5632,DT,5133
548,3998,FR,4296
3385,3372,CA,751
2578,2562,AD,13983
2649,2650,H2,4737
3382,3239,CA,751
3731,507,AA,24
691,3998,FR,4296
1767,1885,AV,515
4054,3382,8L,2942
3249,3240,GA,2520
4317,5780,PC,3926
502,1212,BA,1355
3469,3456,UA,5209
4274,2988,UR,15814
1909,2709,AV,515
1386,1070,AT,4248
6433,3390,FM,4609
1678,16,FI,2835
2064,3143,IX,569
3363,3361,QF,4089
1636,1367,FR,4296
3406,6412,FM,4609
3399,6404,CZ,1767
2191,4130,G9,329
3751,4339,UA,5209
5645,5642,SW,153
1107,248,ET,2220
636,3998,DY,3737
3876,4386,AA,24
1074,246,AT,4248
340,1225,AB,214
353,1051,FR,4296
609,1587,DY,3737
1474,345,DE,1868
5965,5967,AS,439
3386,3394,3U,4608
4331,2121,B9,543
728,738,AY,2350
5442,5444,GL,921
657,1203,FR,4296
1084,1638,TP,4869
1551,340,LH,3320
1953,1943,PL,179
2578,2541,AD,13983
1814,1826,AM,321
1678,1128,LX,4559
1225,355,FR,4296
507,2206,PK,3871
1479,1613,AB,214
2762,2767,OB,462
1130,2988,UN,5067
4330,687,IR,2922
644,4345,WF,5439
797,4105,SA,4305
3670,4041,AA,24
737,1646,DY,3737
2912,4078,KR,1844
3536,178,DL,2009
465,3494,LH,3320
3670,3457,AA,24
3825,193,AC,330
3339,2397,PR,3952
3448,3673,B6,3029
345,1053,AB,214
3682,1885,AF,137
3308,3303,AK,576
490,499,SI,4438
3830,2564,UA,5209
1524,2177,AZ,596
4112,3682,AF,137
6166,4029,7R,1469
193,3690,AC,330
6237,3322,Q6,753
156,8223,8P,3856
3120,3930,LJ,9810
2948,6166,7R,1469
7081,3484,AA,24
3988,2816,5Q,18232
351,2988,LH,3320
3998,210,AH,794
3577,3877,AS,439
4,5423,CG,1308
1157,286,FS,4513
3077,3389,MU,1758
